name,subType,budgetType,project,plan,department,division,page,value,id
"1.1.2 ค่าจ้างประจำ
",1.1 เงินเดือนและค่าจ้างประจำ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,423,13647600,1_423_4
1.2 ค่าตอบแทนพนักงานราชการ,1.2 ค่าตอบแทนพนักงานราชการ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,423,37121900,1_423_5
2. งบดำเนินงาน,รวม,รวม,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,423,3065400,1_423_6
2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,423,3065400,1_423_7
"(1) ค่าตอบแทนพิเศษข้าราชการและลูกจ้างประจำที่ได้รับเงินเดือนเต็มขั้น
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,423,15000,1_423_8
"(2) ค่าเช่าบ้าน
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,423,588000,1_423_9
"(3) ค่าตอบแทนสำหรับผู้ปฏิบัติหน้าที่พิเศษในพื้นที่จังหวัดชายแดนใต้
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,423,858000,1_423_10
"(4) เงินสมทบกองทุนประกันสังคม
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,423,1520700,1_423_11
"(5) เงินสมทบกองทุนเงินทดแทน
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,423,83700,1_423_12
"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
",รวม,รวม,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,33064300,1_426_0
1. งบดำเนินงาน,รวม,รวม,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,28938200,1_426_1
1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,13811400,1_426_2
"(1) ค่าตอบแทนผู้ปฏิบัติงานให้ราชการ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,18000,1_426_3
"(2) ค่าตอบแทนเหมาจ่ายแทนการจัดหารถประจำตำแหน่ง
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,686400,1_426_4
"(3) ค่าจ้างเหมาบริการ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,4173900,1_426_5
"(4) ค่าธรรมเนียม
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,100000,1_426_6
"(5) ค่าซ่อมแซมพาหนะและขนส่ง
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,350000,1_426_7
"(6) ค่าซ่อมแซมครุภัณฑ์
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,100000,1_426_8
"(7) ค่าเช่าทรัพย์สิน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,4065800,1_426_9
"(8) ค่าใช้จ่ายในการจัดกิจกรรมพัฒนาคุณภาพระบบบริหารจัดการองค์การ
ตามแนวนโยบายกำกับดูแลองค์กรที่ดี
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,415200,1_426_10
"(9) ค่าใช้จ่ายในการประชุม
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,239700,1_426_11
"(10) ค่าโฆษณาและเผยแพร่
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,545000,1_426_12
"(11) ค่าใช้จ่ายในการสัมมนาและฝึกอบรม
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,111500,1_426_13
"(12) ค่าเบี้ยเลี้ยง ค่าเช่าที่พักและค่าพาหนะ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,807900,1_426_14
"(13) ค่าจ้างเหมาบุคลากรช่วยปฏิบัติงาน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,1440000,1_426_15
"(14) วัสดุสำนักงาน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,538000,1_426_16
"(15) วัสดุหนังสือ วารสารและตำรา
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,158000,1_426_17
"(16) วัสดุคอมพิวเตอร์
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,48000,1_426_18
"(17) วัสดุน้ำมันเชื้อเพลิงและหล่อลื่น
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,14000,1_426_19
1.2 ค่าสาธารณูปโภค,1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,15126800,1_426_20
"(1) ค่าไฟฟ้า
",1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,8528200,1_426_21
"(2) ค่าประปา
",1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,3836200,1_426_22
"(3) ค่าโทรศัพท์
",1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,1106100,1_426_23
"(4) ค่าไปรษณีย์
",1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,656300,1_426_24
"(5) ค่าบริการสื่อสารและโทรคมนาคม
",1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,1000000,1_426_25
2. งบลงทุน,รวม,รวม,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,1126100,1_426_26
2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,1126100,1_426_27
"2.1.1 ค่าครุภัณฑ์
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,1126100,1_426_28
"2.1.1.1 ครุภัณฑ์คอมพิวเตอร์
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,1126100,1_426_29
"(1) ครุภัณฑ์คอมพิวเตอร์ที่มีราคาต่อหน่วยต่ำกว่า 1 ล้านบาท
รวม 4 รายการ (รวม 30 หน่วย)
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,1126100,1_426_30
3. งบรายจ่ายอื่น,รวม,รวม,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,3000000,1_426_31
"1) ค่าใช้จ่ายขับเคลื่อนงานด้านผู้สูงอายุสู่ประชาคมอาเซียน
",รวม,3. งบรายจ่ายอื่น,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,700000,1_426_32
"2) ค่าใช้จ่ายในการติดตามและประเมินผลการดำเนินงานของกรมกิจการผู้สูงอายุ
",รวม,3. งบรายจ่ายอื่น,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,1000000,1_426_33
"3) ค่าจ้างที่ปรึกษาโครงการความร่วมมือระหว่างประเทศ เพื่อพัฒนาคุณภาพชีวิต
ผู้สูงอายุ ภายใต้กรอบความร่วมมือ Acees4u (ประเทศออสเตรเลีย)
",รวม,3. งบรายจ่ายอื่น,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,800000,1_426_34
"4) ค่าจัดจ้างทำแผนปฏิบัติการดิจิทัลกรมกิจการผู้สูงอายุ
ระยะ 3 ปี (พ.ศ. 2565-2567)
",รวม,3. งบรายจ่ายอื่น,"ผลผลิต : การพัฒนาประสิทธิภาพการบริหารจัดการองค์กร
","7.2 แผนงานพื้นฐานด้านการสร้างโอกาสและความเสมอภาคทางสังคม
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,426,500000,1_426_35
"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
",รวม,รวม,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,21786600,1_429_0
1. งบดำเนินงาน,รวม,รวม,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,20141200,1_429_1
1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,20141200,1_429_2
"(1) ค่าจ้างเหมาบริการ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,2160000,1_429_3
"(2) ค่าใช้จ่ายในการประชุม
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,800000,1_429_4
"(3) ค่าโฆษณาและเผยแพร่
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,1223900,1_429_5
"(4) ค่าเบี้ยเลี้ยง ค่าเช่าที่พักและค่าพาหนะ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,88700,1_429_6
"(5) ค่าสนับสนุนการขับเคลื่อนกิจกรรมโรงเรียนผู้สูงอายุ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,13190000,1_429_7
"(6) ค่าใช้จ่ายในการส่งเสริมคุณค่าจากภูมิปัญญาผู้สูงอายุ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,570000,1_429_8
"(7) วัสดุสำนักงาน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,2108600,1_429_9
2. งบลงทุน,รวม,รวม,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,1645400,1_429_10
2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,1645400,1_429_11
"2.1.1 ค่าครุภัณฑ์
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,1165400,1_429_12
"2.1.1.1 ครุภัณฑ์สำนักงาน
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,86000,1_429_13
"(1) ครุภัณฑ์สำนักงานที่มีราคาต่อหน่วยต่ำกว่า 1 ล้านบาท
รวม 2 รายการ (รวม 30 หน่วย)
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,86000,1_429_14
"2.1.1.2 ครุภัณฑ์ยานพาหนะและขนส่ง
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"โครงการ : โครงการพัฒนาทักษะความรู้ความสามารถการทำงาน
และการเป็นผู้สูงอายุที่มีพลัง (Active Ageing)
","7.3 แผนงานยุทธศาสตร์พัฒนาศักยภาพคนตลอดช่วงชีวิต
",กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,กรมกิจการผู้สูงอายุ,429,1057400,1_429_15
